latitude,longitude,storeNumber,addressLocality,addressRegion,streetAddress,postalCode
42.6424611,-84.5176548,69218,Holt,MI,2068 Cedar St,48842
47.113263,-88.586827,657744,Houghton,MI,804 W Sharon Ave,49931
47.1202228,-88.5544686,316361,Houghton,MI,200 Pearl St,49931
42.622923,-83.977455,686557,Howell,MI,3185 E Grand River Ave,48843
42.5931384,-83.8915369,3683,Howell,MI,3180 E Grand River Ave,48843-7593
45.819283,-88.065758,181676,Iron Mountain,MI,400 S Stephenson Ave,49801
46.48719,-87.715486,599173,Ishpeming,MI,1710 Us Highway 41 W,49849
42.2559052,-84.3640862,137844,Jackson,MI,3138 E Michigan Ave,49202
42.2273821,-84.4149215,138611,Jackson,MI,400 W Prospect St,49203
41.976429,-84.67029,657938,Jonesville,MI,319 Reading Ave,49250
42.2946467,-85.6136117,94035,Kalamazoo,MI,2004 W Main St,49006
42.773469,-83.239103,94599,Lake Orion,MI,664 S Lapeer Rd,48362-2918
42.784138,-84.5307856,99177,Lansing,MI,1019 E State Rd,48906
42.68159,-84.548264,6162,Lansing,MI,5214 S Cedar St,48911
42.6941507,-84.603088,3505,Lansing,MI,3700 S Waverly Rd,48911
42.741191,-84.563725,7452,Lansing,MI,820 W Saginaw St,48915
42.741142,-84.617142,8295,Lansing,MI,4800 W Saginaw Hwy,48917
43.0504171,-83.3332035,73524,Lapeer,MI,2401 W Genesee St,48446
42.371713,-83.422982,85658,Livonia,MI,39000 Plymouth Rd,48150-1088
42.4060467,-83.3348943,80004,Livonia,MI,16136 Middlebelt Rd,48154-3338
42.628085,-82.967059,84737,Macomb,MI,15715 Hall Rd,48044-3887
42.6285795,-82.9370361,85096,Macomb,MI,18501 Hall Rd,48044-4154
46.544858,-87.40505,55814,Marquette,MI,641 W Washington St,49855
42.5801519,-84.4528679,81309,Mason,MI,302 S Cedar St,48854
42.576846,-84.460372,662611,Mason,MI,882 Stag Thicket Ln,48854
43.641452,-84.252819,24699,Midland,MI,2218 N Saginaw Rd,48640
43.6233451,-84.2271126,32567,Midland,MI,2804 Rodd St,48640
42.58221,-83.609731,100292,Milford,MI,131 S Milford Rd,48381
41.918838,-83.409823,99339,Monroe,MI,906 W Front St,48161-1629
43.5980397,-84.7675748,323993,Mount Pleasant,MI,706 S Mission St,48858
42.5978153,-82.8780534,87512,Mt Clemens,MI,42 Macomb Pl,48043-5615
43.2056098,-86.2852839,65223,Muskegon,MI,1701 W Sherman Blvd,49441
43.1758842,-86.2202662,621163,Muskegon,MI,Grand Haven Rd,49441
43.205635,-86.284325,636222,Muskegon,MI,1697 W Sherman Blvd,49441
43.2341486,-86.2108914,68809,Muskegon,MI,1332 E Apple Ave,49442
43.210642,-86.206065,75842,Muskegon,MI,2499 Harvey St,49442-6104
43.142921,-86.2059151,384587,Muskegon,MI,6022 Harvey St,49444
43.2562,-86.2678,446523,Muskegon,MI,410 Fleming St,49445
43.2658178,-86.2496592,682407,Muskegon,MI,Holton Rd,49445
42.1718,-83.3894,446533,New Boston,MI,17605 Commerce Dr,48164
42.482803,-83.484451,615155,Novi,MI,41460 Grand River Ave,48375
42.44684,-83.44406,662353,Novi,MI,21677 Sunrise Blvd,48375
42.4671236,-83.4586824,90252,Novi,MI,41728 W 10 Mile Rd,48375-3385
42.4613,-83.182,446546,Oak Park,MI,23115 Coolidge Hwy,48237
42.7161877,-84.429563,81632,Okemos,MI,4661b Okemos Rd,48864
42.9975776,-84.1786094,90324,Owosso,MI,616 W Main St,48867
42.8113,-83.2526,446554,Oxford,MI,979 S Lapeer Rd,48371
45.3749,-84.9572,446560,Petoskey,MI,309 Petoskey St,49770
42.3683,-83.4697,446564,Plymouth,MI,540 S Main St,48170
42.3955451,-83.4880668,89416,Plymouth,MI,44645 Five Mile Rd,48170-2458
42.976,-82.4331,446567,Port Huron,MI,705 10th St,48060
42.2301563,-85.569487,406305,Portage,MI,1788 E Milham Ave,49002
42.682319,-83.132937,92623,Rochester,MI,121 E University Dr,48307-2046
43.1768347,-85.5586327,179527,Rockford,MI,4324 14 Mile Rd NE,49341
43.3979722,-83.910509,92770,Saginaw,MI,3764 Dixie Hwy,48601
43.436613,-83.9753697,100537,Saginaw,MI,2700 State St,48602
43.4733,-83.9755,446597,Saginaw,MI,4555 Bay Rd,48604
43.422348,-84.089868,683972,Saginaw,MI,845 Windrush Ct,48609
42.1623133,-83.7926382,2228,Saline,MI,715 W Michigan Ave,48176-1468
42.170406,-83.773929,3095,Saline,MI,401 E Michigan Ave,48176-1547
46.494678,-84.350151,675438,Sault Sainte Marie,MI,712 Ashmun St,49783
42.506565,-83.318436,638411,Southfield,MI,29856 Northwestern Hwy,48034
42.501754,-83.309822,628014,Southfield,MI,29831 Northwestern Hwy,48034
42.472286,-83.279575,78965,Southfield,MI,24030 W 10 Mile Rd,48034-3006
42.5033137,-83.312639,82138,Southfield,MI,29296 Northwestern Hwy,48034-5701
42.5055,-83.2227,446627,Southfield,MI,29303 Southfield Rd,48076
42.2077923,-83.1808343,644418,Southgate,MI,13754 Fort St,48195-1153
42.208201,-83.215221,76127,Southgate,MI,15680 Kingsley St,48195-3011
42.19882,-83.2205373,75199,Southgate,MI,17675 Eureka Rd,48195-3162
42.489475,-82.898022,446615,St Clair Shores,MI,26535 Harper Ave,48081
43.0013,-84.5524,446620,St Johns,MI,510 E State St,48879
42.0806317,-86.4844397,126450,St Joseph,MI,2075 Niles Rd,49085-2505
42.0102607,-86.4948586,131484,Stevensville,MI,5930 Cleveland Ave,49127
42.2273003,-83.2416708,77425,Taylor,MI,21250 Goddard Rd,48180-4264
44.758866,-85.596727,174133,Traverse City,MI,1027 E 8th St,49686
42.1383839,-83.2479395,78734,Trenton,MI,22089 West Rd,48183-3225
42.1383839,-83.2479395,854019,Trenton,MI,22089 West Rd,48183-3225
42.5674377,-83.1278658,681101,Troy,MI,3295 Rochester Rd,48083
42.575033,-83.1282653,83902,Troy,MI,3843 Rochester Rd,48083-5245
42.696738,-83.054308,59615,Utica,MI,54810 Mound Rd,48316
42.626292,-83.025357,86968,Utica,MI,8701 Hall Rd,48317-5738
42.477161,-83.042793,853881,Warren,MI,6115 E 10 Mile Rd,48091-3897
42.506248,-83.007404,77779,Warren,MI,28825 Hoover Rd,48093-4102
42.2803067,-83.3932442,613990,Wayne,MI,E Michigan Ave,48184
42.279828,-83.38462,656494,Wayne,MI,35171 E Michigan Ave,48184
42.279827,-83.384635,84054,Wayne,MI,35173 E Michigan Ave,48184-1660
42.5278548,-83.3793599,88922,West Bloomfield,MI,33370 W 14 Mile Rd,48322-3572
42.346382,-83.38614,86498,Westland,MI,8017 N Wayne Rd,48185-1109
42.6882749,-84.2871589,96992,Williamston,MI,317 W Grand River Ave,48895
42.8983443,-85.7245086,168282,Wyoming,MI,3649 Byron Center Ave Sw,49519
42.2455098,-83.6278483,96129,Ypsilanti,MI,953 W Cross St,48197-2708
42.245813,-83.626761,96775,Ypsilanti,MI,953 Washtenaw Rd,48197-2715
42.221303,-83.658949,446711,Ypsilanti,MI,3150 W Michigan Ave,48197-9045
42.216877,-83.567483,95989,Ypsilanti,MI,2121 S Grove St,48198-6829
39.5575846,-95.1273918,345932,Atchison,KS,411 S 10th St,66002
37.769686,-100.017574,368558,Dodge City,KS,2002 1st Ave,67801
37.8238,-96.8498,424042,El Dorado,KS,604 N Main St,67042
38.4112,-96.1802,424053,Emporia,KS,1127 Commercial St,66801
39.113956,-96.80835,647171,Fort Riley,KS,7840 Normandy Dr,66442
37.989691,-100.875204,378203,Garden City,KS,519 W Mary St,67846
38.8135262,-94.9071596,365117,Gardner,KS,937 E Lincoln Ln,66030
38.8615539,-99.317922,380218,Hays,KS,501 Vine St,67601
38.086859,-97.921886,344828,Hutchinson,KS,3010 N Plum St,67502
39.0416359,-96.8320811,370064,Junction City,KS,232 W 18th St,66441
39.1284,-94.6888,424112,Kansas City,KS,4741 Parallel Pky,66104
38.968818,-95.260284,389511,Lawrence,KS,832 Iowa St,66044-1783
39.310976,-94.913476,392067,Leavenworth,KS,821 S 5th St,66048-2616
39.183894,-96.575045,98816,Manhattan,KS,517 N 12th St,66502
39.2014824,-96.5648755,577357,Manhattan,KS,2020 Tuttle Creak,66502
39.022754,-94.6474317,380739,Mission,KS,5400 Johnson Dr,66205-2911
38.8837361,-94.8265693,391373,Olathe,KS,705 W Santa Fe St,66061-3755
38.9937,-94.7029,424243,Overland Park,KS,10000 W 75th St,66204
38.99349,-94.704464,387455,Overland Park,KS,10240 W 75th St,66204-2230
38.956395,-94.645734,382817,Overland Park,KS,5227 W 95th St,66207-3201
38.929005,-94.725049,385996,Overland Park,KS,11036 Quivira Rd,66210-1239
38.856388,-94.66777,768788,Overland Park,KS,15003 Metcalf Ave,66223
37.4053541,-94.7048643,351435,Pittsburg,KS,401 S Broadway St,66762
38.8064818,-97.612836,358478,Salina,KS,2100 S 9th St,67401
39.011187,-94.649141,387096,Shawnee,KS,9536 Nall Ave,66207
39.007674,-94.667694,389996,Shawnee,KS,15003 Metcalf Ave,66223-2201
39.027651,-94.855026,356029,Shawnee,KS,5554 Hedge Lane Ter,66226
39.025756,-94.854068,386398,Shawnee,KS,5698 Hedge Lane Ter,66226-2253
39.117,-95.0661,424333,Tonganoxie,KS,420 Stone Creek Dr,66086
39.0512351,-95.6798711,376411,Topeka,KS,735 SW Topeka Blvd,66603
39.0163692,-95.651639,370520,Topeka,KS,2835 SE California Ave,66605
39.0295,-95.711,424341,Topeka,KS,2110 Sw Randolph Ave,66611
39.0139543,-95.7623929,389175,Topeka,KS,2940 SW Wanamaker Rd,66614
37.664588,-97.247036,340372,Wichita,KS,7825 E Harry St,67207
37.723055,-97.265579,328788,Wichita,KS,"6100 E 21st St N, Ste 190",67208
37.696571,-97.444412,799446,Wichita,KS,841 N Tyler Rd,67212-3200
37.675997,-97.389545,327367,Wichita,KS,583 S West St,67213
40.431762,-111.786537,57464,American Fork,UT,5349 W 11000 N,84003
40.431762,-111.786537,770452,American Fork,UT,5349 W 11000 N,84003
40.8651015,-111.8797134,100075,Bountiful,UT,2284 Orchard Dr,84010
41.5083135,-112.0157766,34866,Brigham City,UT,90 S Main St,84302
37.6659677,-113.0641524,83560,Cedar City,UT,588 S Main St,84720
40.906451,-111.872605,18819,Centerville,UT,398 E Pages Ln,84014
40.919135,-111.878955,600104,Centerville,UT,181 S Main St,84014
41.123627,-112.041084,606527,Clearfield,UT,810 E 700 S,84015
40.54374,-111.871384,282829,Draper,UT,11419 S 700 E,84020
40.599815,-112.45551,611743,Grantsville,UT,225 E Main St,84029
40.5094065,-111.4134426,93730,Heber,UT,133 N Main St,84032
40.5144,-112.024,421002,Herriman,UT,5600 W 13100 S,84096
40.514175,-112.026099,658684,Herriman,UT,5627 W 13100 S,84096
37.1764864,-113.2958963,84967,Hurricane,UT,410 W State St,84737
37.1767413,-113.296302,636801,Hurricane,UT,440 State St,84737
41.038308,-111.945825,21053,Kaysville,UT,392 W 200 N,84037
41.0341741,-111.9386708,632617,Kaysville,UT,S Main St,84037
41.0832675,-111.9734044,79563,Layton,UT,1596 N Hill Field Rd,84041
40.387679,-111.851026,63125,Lehi,UT,115 W Main St,84043
41.7217527,-111.8352017,47728,Logan,UT,540 S Main St,84321
41.7314,-111.835,421018,Logan,UT,19 W Center St,84321
41.715236,-111.834749,683202,Logan,UT,981 S Main St,84321
41.752611,-111.834594,53261,Logan,UT,1151 N Main St,84341
40.696931,-112.0577,330212,Magna,UT,6900 W 3500 S,84044
38.5605644,-109.5470809,2493,Moab,UT,812 S Main St,84532
38.556448,-109.540603,633914,Moab,UT,1076 S Highway 191,84532
41.2295384,-111.9479827,63715,Ogden,UT,2060 Harrison Blvd,84401
41.16117,-111.938279,645208,Ogden,UT,5592 S 1750 E,84403
41.306195,-112.023457,37214,Ogden,UT,2686 N 1850 W,84404
41.152094,-111.935931,68829,Ogden,UT,1735 E Skyline Dr,84405
40.2992828,-111.6959355,80919,Orem,UT,120 N State St,84057
40.660683,-111.508865,499149,Park City,UT,750 Kearns Blvd Ste 140,84060
40.044627,-111.717972,5730,Payson,UT,887 E 100 N,84651
40.3590612,-111.7406981,73057,Pleasant Grove,UT,397 S Main St,84062
39.599406,-110.800094,10617,Price,UT,592 E Main St,84501
40.2505656,-111.6610904,90232,Provo,UT,156 W 1230 N,84604
38.801735,-112.014509,13867,Richfield,UT,W Ct,84701
38.747197,-112.079584,770453,Richfield,UT,190 W 1500 S,84701
40.521099,-111.9577014,244835,Riverton,UT,12652 S 2700 W,84065
41.1611424,-112.0644546,66502,Roy,UT,5619 S 3500 W,84067
41.163,-112.026,421062,Roy,UT,5517 S 1900 W,84067
40.753814,-111.867679,234962,Salt Lake City,UT,810 E 700 S,84102
40.753899,-111.871402,271475,Salt Lake City,UT,702 S 700 E,84102
40.725572,-111.870409,367943,Salt Lake City,UT,721 E 2100 S,84106
40.675988,-111.887064,336536,Salt Lake City,UT,153 E 4370 S,84107
40.6392606,-111.8891261,206890,Salt Lake City,UT,6064 S State St,84107
40.7394195,-111.8253055,221690,Salt Lake City,UT,1420 Foothill Dr,84108
40.688,-111.894,421090,Salt Lake City,UT,3839 S West Temple,84115
40.782536,-111.924181,352941,Salt Lake City,UT,1156 W 600 N,84116
40.6666502,-111.8392732,132139,Salt Lake City,UT,4756 Highland Dr,84117
40.6527828,-111.9887436,303953,Salt Lake City,UT,4086 W 5415 S,84118
40.6531306,-111.9407454,123835,Salt Lake City,UT,1781 W 5400 S,84118
40.721009,-111.938968,390240,Salt Lake City,UT,2282 S Redwood Rd,84119
40.69695,-112.005291,31095,Salt Lake City,UT,4790 W 3500 S,84120
40.636528,-111.833618,264093,Salt Lake City,UT,6339 Highland Dr,84121
40.589634,-111.872326,360287,Sandy,UT,8944 S 700 E,84070
40.5804656,-111.8306151,287419,Sandy,UT,2129 E 9400 S,84093
37.126858,-113.639024,14703,Santa Clara,UT,2311 Santa Clara Dr,84765
39.9761,-111.791,421126,Santaquin,UT,252 W Main St,84655
40.5604883,-111.9206283,251952,South Jordan,UT,1067 W South Jordan Pkwy,84095
40.109191,-111.633587,6639,Spanish Fork,UT,1352 E Center St,84660
40.115754,-111.65474,611457,Spanish Fork,UT,457 N Main St,84660
40.182928,-111.610083,99176,Springville,UT,1180 N Main St,84663
37.1097246,-113.5621786,863,St George,UT,994 E Saint George Blvd,84770
40.5544699,-112.2975279,148264,Tooele,UT,1206 N Main St,84074
41.7117454,-112.1660674,45146,Tremonton,UT,1 W Main St,84337
40.453812,-109.545571,162846,Vernal,UT,895 W Highway 40,84078
37.130281,-113.51472,672254,Washington,UT,293 E Telegraph St,84780
40.5877,-111.957,421141,West Jordan,UT,2676 W. 9000 S,84088
40.607133,-111.9965549,267126,West Jordan,UT,7953 Airport Rd,84088
36.6987964,-81.9744996,296179,Abingdon,VA,297 Commerce Dr,24211
38.841,-77.10891,839934,Alexandria,VA,3450 N Beauregard St,22302-1201
38.842624,-77.109136,158393,Alexandria,VA,4698 King St,22302-1215
38.78913,-77.064911,614409,Alexandria,VA,5938 Richmond Hwy,22303
38.782916,-77.076944,164252,Alexandria,VA,6228 Richmond Hwy,22303-2438
38.812701,-77.126071,165219,Alexandria,VA,5418 Duke St,22304-3102
38.747375,-77.08342,770784,Alexandria,VA,7732c Richmond Hwy,22306
38.7482,-77.083513,171860,Alexandria,VA,7732 Richmond Hwy Ste C,22306-2803
38.722681,-77.120658,187820,Alexandria,VA,8641 Richmond Hwy,22309-4206
38.767985,-77.120322,171217,Alexandria,VA,6911 Telegraph Rd,22310-3320
38.8408745,-77.1089453,695529,Alexandria,VA,N Beauregard St,22311
38.821504,-77.046073,770785,Alexandria,VA,817a Slaters Ln,22314
38.7947,-77.05,424444,Alexandria,VA,716 Church St,22314
38.821589,-77.047084,154468,Alexandria,VA,817 Slaters Ln Ste A,22314-1267
38.769175,-77.1423973,695528,Alexandria,VA,Allborough Dr,22315
38.770556,-77.140891,169757,Alexandria,VA,5960 Kingstowne Towne Ctr,22315-5896
37.1137426,-79.2828051,281241,Altavista,VA,1000 Main St,24517
38.8319394,-77.1921972,695527,Annandale,VA,Annandale Center Dr,22003
38.83255,-77.190421,168664,Annandale,VA,7129 Columbia Pike,22003-3107
38.83136,-77.191193,839938,Annandale,VA,4201 Tom Davis Dr,22003-3171
38.862841,-77.084539,156049,Arlington,VA,2522 Columbia Pike,22204-4408
38.8460693,-77.0675257,709428,Arlington,VA,28th St S,22206
38.845586,-77.068049,156929,Arlington,VA,2923 S Glebe Rd,22206-2710
38.897081,-77.125481,151915,Arlington,VA,4811 Lee Hwy,22207-2509
38.89489,-77.076032,150199,Arlington,VA,1555 Wilson Blvd Ste 1,22209-2462
39.036447,-77.502293,194243,Ashburn,VA,43330 Junction Plz Ste 118,20147-3407
36.8031,-76.3281,424496,Ashburn,VA,Ste 112,20148
39.0084,-77.50489,620681,Ashburn,VA,43300 Southern Walk Plz,20148
39.00819,-77.503372,839877,Ashburn,VA,"43300 Southern Walk Plz, Ste 112",20148-4460
37.693853,-77.442262,396461,Ashland,VA,10403 Leadbetter Rd,23005
37.7586225,-77.4761411,641224,Ashland,VA,England St,23005
37.760383,-77.481368,387109,Ashland,VA,101 Henry Clay Rd,23005
37.758671,-77.47599,839878,Ashland,VA,401 England St,23005-2111
37.7782,-77.0954,424510,Aylett,VA,Ste 7,23009
37.74118,-77.13556,633642,Aylett,VA,4917 Richmond Tappahannock Hwy,23009
37.2375141,-80.4207959,163038,Blacksburg,VA,905 N Main St,24060
38.390627,-78.965839,386379,Bridgewater,VA,630 N Main St,22812
36.6320925,-82.1306877,283205,Bristol,VA,3003 Lee Hwy,24202
38.7615,-77.5856,424528,Bristow,VA,13164 Scottish Hunt Ln,20136
38.6089,-78.7878,424531,Broadway,VA,105 S Timber Way,22815
37.7385081,-79.3548628,243810,Buena Vista,VA,2378 Beech Ave,24416
38.789057,-77.299081,424532,Burke,VA,6050 Burke Commons Rd,22015
38.7768954,-77.2749044,257391,Burke,VA,9532 Old Keene Mill Rd,22015
38.8387627,-77.4334815,195528,Centreville,VA,14120 Lee Hwy,20120
38.915936,-77.513256,149260,Chantilly,VA,25336 Elk Lick Rd,20152
38.91478,-77.5129,647648,Chantilly,VA,43073 Peacock Market Plz,20152
38.097527,-78.463836,327214,Charlottesville,VA,2335 Seminole Trl Ste 400,22901
38.012721,-78.5021598,222406,Charlottesville,VA,1139 5th St Sw,22902
38.030792,-78.464763,332389,Charlottesville,VA,508 Stewart St,22902
38.053085,-78.5020714,324767,Charlottesville,VA,1137 Millmont St,22903
38.032125,-78.477519,341799,Charlottesville,VA,325 Four Leaf Ln,22903
36.7649,-76.2039,424586,Chesapeake,VA,1401 Kempsville Rd.,23320
36.775148,-76.227376,68279,Chesapeake,VA,1011 Eden Way N,23320
36.8654,-76.4158,424587,Chesapeake,VA,3369 Western Branch Blvd,23321
36.7077,-76.2366,424588,Chesapeake,VA,450 Battlefield Blvd S,23322
36.6810822,-76.3470742,86741,Chesapeake,VA,1075 George Washington Hwy S,23323
36.816206,-76.279191,93333,Chesapeake,VA,1120 Bainbridge Blvd,23324
36.817666,-76.267239,642940,Chesapeake,VA,1800 Liberty St,23324
37.3558878,-77.4466951,195924,Chester,VA,4320 W Hundred Rd,23831
37.40285,-77.68821,617819,Chesterfield,VA,14834 Hull Street Rd,23832
37.1268378,-80.4122741,256777,Christiansburg,VA,302 W Main St,24073
37.162024,-80.431813,590982,Christiansburg,VA,426 Peppers Ferry Rd Nw,24073
36.7111974,-79.9069901,263058,Collinsville,VA,2444 Virginia Ave,24078
38.2507531,-76.9612288,695525,Colonial Beach,VA,Beach Terrace,22443
38.250143,-76.961056,839876,Colonial Beach,VA,45 Beach Ter,22443-2301
37.26802,-77.41201,611570,Colonial Heights,VA,2900 Cedar Ln,23834
37.260981,-77.4114056,105904,Colonial Heights,VA,2227 Boulevard,23834
38.458885,-78.013452,380158,Culpeper,VA,595 Madison Rd,22701
36.5818,-79.3479,424643,Danville,VA,1405 S Boston Rd,24540
36.6277033,-79.3980808,292181,Danville,VA,258 Nor Dan Dr,24540
36.572473,-79.420773,839868,Danville,VA,645d W Main St,24541
36.5723628,-79.4199288,204842,Danville,VA,645 W Main St,24541
36.5933741,-79.4650861,299186,Danville,VA,4972 Riverside Dr,24541
38.6104521,-77.3589105,404760,Dumfries,VA,5159 Waterway Dr,22025
38.403131,-78.651143,655412,Elkton,VA,14821 Spotswood Trl,22827
38.405623,-78.651586,396700,Elkton,VA,14809 Spotswood Trail,22827
36.703,-77.5441,424655,Emporia,VA,200 Market Drive,23847
38.8516742,-77.3214811,190427,Fairfax,VA,10895 Main St,22030-4714
38.872406,-77.26192,172658,Fairfax,VA,9127 Lee Hwy,22031-1312
38.8259641,-77.3132561,191080,Fairfax,VA,10649 Braddock Rd Ste A,22032-2202
38.826218,-77.313704,839935,Fairfax,VA,10649 Braddock Rd,22032-2202
38.8809247,-77.3975938,190457,Fairfax,VA,13061 Lee Jackson Memorial Hwy,22033
38.906532,-77.06893,598219,Falls Church,VA,7600 Leesburg Pike,22043
38.867981,-77.144581,770783,Falls Church,VA,6138c Arlington Blvd,22044
38.868526,-77.145499,159328,Falls Church,VA,6138 Arlington Blvd Ste C,22044-2901
38.895487,-77.188186,708587,Falls Church,VA,102 Birch St,22046
38.892428,-77.186636,159343,Falls Church,VA,1106 W Broad St,22046-2114
37.2809397,-78.3960062,112891,Farmville,VA,2010 S Main St,23901
36.6727,-76.9388,424684,Franklin,VA,1100 Armory Dr,23851
36.672647,-76.938967,853755,Franklin,VA,"1100 Armory Dr, Ste 162",23851-2462
38.300944,-77.457853,633938,Fredericksburg,VA,719 Caroline St,22401
38.3125631,-77.4673967,130322,Fredericksburg,VA,2010 Princess Anne St,22401
38.285638,-77.437549,286974,Fredericksburg,VA,91 Washington Square Plz,22405
38.3157,-77.4432,424696,Fredericksburg,VA,21 Ridge Pointe Ln,22405
38.355081,-77.51063,295437,Fredericksburg,VA,"840 Warrenton Rd, Ste Rd",22406-1072
38.2890186,-77.5344475,300622,Fredericksburg,VA,4211 Plank Rd Ste D,22407
38.249838,-77.5083595,207022,Fredericksburg,VA,10740 Courthouse Rd,22408
38.9114415,-78.188232,355141,Front Royal,VA,419 South St,22630
38.7977817,-77.6099285,266047,Gainesville,VA,14083 John Marshall Hwy,20155
38.7925625,-77.6097182,293601,Gainesville,VA,7625 Linton Hall Rd,20155
38.79665,-77.614073,839937,Gainesville,VA,14085 John Marshall Hwy,20155-1610
37.650877,-77.608593,404111,Glen Allen,VA,11442 W Broad St,23060
37.3700363,-76.5317127,308877,Gloucester,VA,6101 George Washington Memorial Hwy,23061
37.2558231,-76.4969508,311451,Gloucester Point,VA,1751 George Washington Memorial Hwy,23062
38.998813,-77.290158,157744,Great Falls,VA,9912 Georgetown Pike Ste B,22066-2825
37.033338,-76.415346,153573,Hampton,VA,"3003 W Mercury Blvd, #a",23666
37.0196,-76.3633,424761,Hampton,VA,602 Lasalle Ave,23669
37.0557383,-76.3472439,161085,Hampton,VA,1339 N King St,23669
38.4342427,-78.8480807,40879,Harrisonburg,VA,41 Burgess Rd,22801
38.4303568,-78.8839948,79944,Harrisonburg,VA,31 Miller Cir,22801
38.43053,-78.840079,665912,Harrisonburg,VA,22 Terri Dr,22802
38.969474,-77.386619,183665,Herndon,VA,761 Elden St,20170-4639
37.5369647,-77.320666,315745,Highland Springs,VA,70 S Airport Dr,23075
37.2883436,-77.2981834,109940,Hopewell,VA,2320 Oaklawn Blvd,23860
38.2754803,-77.200727,210030,King George,VA,7959 Kings Hwy,22485
38.3277849,-77.0312622,213807,King George,VA,15417 Dahlgren Rd,22485
39.115687,-77.540847,284036,Leesburg,VA,944 Edwards Ferry Rd Ne,20176
